Interval Start Time,day of week,Team Name,Calls_Responsible,Handled,Calls Handled < Service Level,Calls Handled > Service Level,Abandoned_at_Fault
2020-09-14 10:00:00,Monday,Team3,4,4,4,0,0
2020-09-14 10:00:00,Monday,Team2,3,3,3,0,0
2020-09-14 10:00:00,Monday,Team9,1,1,1,0,0
2020-09-14 10:00:00,Monday,Team7,2,2,2,0,0
2020-09-14 10:30:00,Monday,Team1,15,10,2,8,5
2020-09-14 10:30:00,Monday,Team3,4,4,4,0,0
2020-09-14 10:30:00,Monday,Team2,2,2,2,0,0
2020-09-14 10:30:00,Monday,Team5,2,2,2,0,0
2020-09-14 10:30:00,Monday,Team4,1,1,1,0,0
2020-09-14 11:00:00,Monday,Team1,18,15,6,9,3
2020-09-14 11:00:00,Monday,Team1,1,1,1,0,0
2020-09-14 11:00:00,Monday,Team3,4,4,4,0,0
2020-09-14 11:00:00,Monday,Team2,3,3,3,0,0
2020-09-14 11:00:00,Monday,Team9,1,1,1,0,0
2020-09-14 11:00:00,Monday,Team8,1,1,1,0,0
2020-09-14 11:00:00,Monday,Team5,1,1,1,0,0
2020-09-14 11:00:00,Monday,Team7,1,1,1,0,0
2020-09-14 11:30:00,Monday,Team6,1,1,1,0,0
2020-09-14 11:30:00,Monday,Team1,11,6,1,5,5
2020-09-14 11:30:00,Monday,Team3,1,1,1,0,0
2020-09-14 11:30:00,Monday,Team2,4,4,4,0,0
2020-09-14 11:30:00,Monday,Team5,1,1,1,0,0
2020-09-14 11:30:00,Monday,Team7,0,0,0,0,0
2020-09-14 12:00:00,Monday,Team1,21,12,0,12,9
2020-09-14 12:00:00,Monday,Team3,1,1,1,0,0
2020-09-14 12:00:00,Monday,Team2,3,3,3,0,0
2020-09-14 12:00:00,Monday,Team5,3,3,3,0,0
2020-09-14 12:00:00,Monday,Team4,3,3,3,0,0
2020-09-14 12:00:00,Monday,Team7,2,2,2,0,0
2020-09-14 12:30:00,Monday,Team1,29,14,0,14,15
2020-09-14 12:30:00,Monday,Team3,2,2,2,0,0
2020-09-14 12:30:00,Monday,Team2,8,8,8,0,0
2020-09-14 12:30:00,Monday,Team5,2,2,2,0,0
2020-09-14 12:30:00,Monday,Team4,1,1,1,0,0
2020-09-14 13:00:00,Monday,Team1,12,11,6,5,1
2020-09-14 13:00:00,Monday,Team3,6,6,6,0,0
2020-09-14 13:00:00,Monday,Team2,2,2,2,0,0
2020-09-14 13:00:00,Monday,Team8,1,1,1,0,0
2020-09-14 13:00:00,Monday,Team5,2,2,2,0,0
2020-09-14 13:00:00,Monday,Team4,3,3,3,0,0
2020-09-14 13:30:00,Monday,Team1,10,10,10,0,0
2020-09-14 13:30:00,Monday,Team3,4,4,4,0,0
2020-09-14 13:30:00,Monday,Team2,3,3,3,0,0
2020-09-14 13:30:00,Monday,Team4,2,2,2,0,0
2020-09-14 13:30:00,Monday,Team7,2,2,1,1,0
2020-09-14 14:00:00,Monday,Team6,1,1,1,0,0
2020-09-14 14:00:00,Monday,Team1,10,10,5,5,0
2020-09-14 14:00:00,Monday,Team3,3,3,3,0,0
2020-09-14 14:00:00,Monday,Team2,1,1,1,0,0
2020-09-14 14:00:00,Monday,Team8,4,3,3,0,1
2020-09-14 14:00:00,Monday,Team5,1,1,1,0,0
2020-09-14 14:00:00,Monday,Team4,3,3,3,0,0
2020-09-14 14:30:00,Monday,Team6,1,1,1,0,0
2020-09-14 14:30:00,Monday,Team1,10,8,4,4,2
2020-09-14 14:30:00,Monday,Team3,4,4,4,0,0
2020-09-14 14:30:00,Monday,Team2,5,5,5,0,0
2020-09-14 14:30:00,Monday,Team4,1,1,1,0,0
2020-09-14 14:30:00,Monday,Team7,1,1,1,0,0
2020-09-14 15:00:00,Monday,Team1,12,12,9,3,0
2020-09-14 15:00:00,Monday,Team3,3,3,3,0,0
2020-09-14 15:00:00,Monday,Team2,4,4,4,0,0
2020-09-14 15:00:00,Monday,Team4,3,3,3,0,0
2020-09-14 15:00:00,Monday,Team7,1,1,1,0,0
2020-09-14 15:30:00,Monday,Team6,0,0,0,0,0
2020-09-14 15:30:00,Monday,Team1,9,9,9,0,0
2020-09-14 15:30:00,Monday,Team3,2,2,1,1,0
2020-09-14 15:30:00,Monday,Team2,1,1,1,0,0
2020-09-14 15:30:00,Monday,Team5,1,1,1,0,0
2020-09-14 15:30:00,Monday,Team4,6,5,3,2,1
2020-09-14 16:00:00,Monday,Team1,9,9,6,3,0
2020-09-14 16:00:00,Monday,Team3,2,2,2,0,0
2020-09-14 16:00:00,Monday,Team2,3,3,3,0,0
2020-09-14 16:00:00,Monday,Team8,1,1,0,1,0
2020-09-14 16:00:00,Monday,Team5,2,2,2,0,0
2020-09-14 16:00:00,Monday,Team4,1,1,1,0,0
2020-09-14 16:00:00,Monday,Team7,1,1,1,0,0
2020-09-14 16:30:00,Monday,Team1,2,2,2,0,0
2020-09-14 17:00:00,Monday,Team1,3,3,3,0,0
2020-09-14 17:00:00,Monday,Team2,2,2,2,0,0
2020-09-14 17:30:00,Monday,Team1,4,4,4,0,0
2020-09-14 17:30:00,Monday,Team2,2,2,2,0,0
2020-09-14 18:00:00,Monday,Team1,1,1,1,0,0
2020-09-14 18:30:00,Monday,Team1,2,2,2,0,0
2020-09-15 07:00:00,Tuesday,Team1,2,2,2,0,0
2020-09-15 07:00:00,Tuesday,Team2,2,2,2,0,0
2020-09-15 07:30:00,Tuesday,Team1,5,4,4,0,1
2020-09-15 07:30:00,Tuesday,Team3,1,1,1,0,0
2020-09-15 07:30:00,Tuesday,Team2,2,2,2,0,0
2020-09-15 08:00:00,Tuesday,Team1,7,7,6,1,0
2020-09-15 08:00:00,Tuesday,Team3,2,2,2,0,0
2020-09-15 08:00:00,Tuesday,Team2,1,1,1,0,0
2020-09-15 08:00:00,Tuesday,Team4,3,3,2,1,0
2020-09-15 08:30:00,Tuesday,Team1,9,9,9,0,0
2020-09-15 08:30:00,Tuesday,Team3,3,3,3,0,0
2020-09-15 08:30:00,Tuesday,Team2,3,3,3,0,0
2020-09-15 08:30:00,Tuesday,Team5,1,1,1,0,0
2020-09-15 08:30:00,Tuesday,Team4,3,3,2,1,0
2020-09-15 08:30:00,Tuesday,Team7,1,1,1,0,0
2020-09-15 09:00:00,Tuesday,Team1,11,11,11,0,0
2020-09-15 09:00:00,Tuesday,Team3,5,5,5,0,0
2020-09-15 09:00:00,Tuesday,Team2,3,3,3,0,0
2020-09-15 09:00:00,Tuesday,Team4,5,5,5,0,0
2020-09-15 09:30:00,Tuesday,Team1,10,10,10,0,0
2020-09-15 09:30:00,Tuesday,Team3,3,3,3,0,0
2020-09-15 09:30:00,Tuesday,Team2,3,3,3,0,0
2020-09-15 09:30:00,Tuesday,Team4,1,1,1,0,0
2020-09-15 09:30:00,Tuesday,Team7,2,2,2,0,0
2020-09-15 10:00:00,Tuesday,Team1,11,11,9,2,0
2020-09-15 10:00:00,Tuesday,Team3,3,3,3,0,0
2020-09-15 10:00:00,Tuesday,Team2,6,6,6,0,0
2020-09-15 10:00:00,Tuesday,Team8,3,3,3,0,0
2020-09-15 10:00:00,Tuesday,Team5,2,2,2,0,0
2020-09-15 10:00:00,Tuesday,Team4,2,2,2,0,0
2020-09-15 10:30:00,Tuesday,Team6,1,1,1,0,0
2020-09-15 10:30:00,Tuesday,Team1,13,13,12,1,0
2020-09-15 10:30:00,Tuesday,Team3,2,2,2,0,0
2020-09-15 10:30:00,Tuesday,Team2,11,11,11,0,0
2020-09-15 10:30:00,Tuesday,Team8,2,2,2,0,0
2020-09-15 10:30:00,Tuesday,Team5,1,1,1,0,0
2020-09-15 10:30:00,Tuesday,Team4,5,5,5,0,0
2020-09-15 11:00:00,Tuesday,Team6,1,1,1,0,0
2020-09-15 11:00:00,Tuesday,Team1,19,18,12,6,1
2020-09-15 11:00:00,Tuesday,Team3,5,5,5,0,0
2020-09-15 11:00:00,Tuesday,Team2,3,3,3,0,0
2020-09-15 11:00:00,Tuesday,Team8,1,1,1,0,0
2020-09-15 11:00:00,Tuesday,Team5,4,4,3,1,0
2020-09-15 11:00:00,Tuesday,Team4,2,2,2,0,0
2020-09-15 11:00:00,Tuesday,Team7,1,1,1,0,0
2020-09-15 11:30:00,Tuesday,Team1,9,9,6,3,0
2020-09-15 11:30:00,Tuesday,Team3,5,5,5,0,0
2020-09-15 11:30:00,Tuesday,Team2,3,3,3,0,0
2020-09-15 11:30:00,Tuesday,Team4,2,2,2,0,0
2020-09-15 12:00:00,Tuesday,Team1,10,10,8,2,0
2020-09-15 12:00:00,Tuesday,Team3,5,5,4,1,0
2020-09-15 12:00:00,Tuesday,Team2,4,4,4,0,0
2020-09-15 12:00:00,Tuesday,Team9,2,2,1,1,0
2020-09-15 12:00:00,Tuesday,Team5,1,1,1,0,0
2020-09-15 12:30:00,Tuesday,Team1,10,8,1,7,2
2020-09-15 12:30:00,Tuesday,Team3,5,5,5,0,0
2020-09-15 12:30:00,Tuesday,Team2,4,4,4,0,0
2020-09-15 12:30:00,Tuesday,Team4,1,1,1,0,0
2020-09-15 12:30:00,Tuesday,Team7,1,1,1,0,0
2020-09-15 13:00:00,Tuesday,Team1,14,12,5,7,2
2020-09-15 13:00:00,Tuesday,Team3,4,4,4,0,0
2020-09-15 13:00:00,Tuesday,Team2,5,4,4,0,1
2020-09-15 13:00:00,Tuesday,Team5,0,0,0,0,0
2020-09-15 13:00:00,Tuesday,Team4,4,4,4,0,0
2020-09-15 13:00:00,Tuesday,Team7,1,1,1,0,0
2020-09-15 13:30:00,Tuesday,Team6,1,1,1,0,0
2020-09-15 13:30:00,Tuesday,Team1,10,9,5,4,1
2020-09-15 13:30:00,Tuesday,Team3,4,4,3,1,0
2020-09-15 13:30:00,Tuesday,Team2,5,5,5,0,0
2020-09-15 13:30:00,Tuesday,Team8,1,1,0,1,0
2020-09-15 13:30:00,Tuesday,Team5,1,0,0,0,1
2020-09-15 13:30:00,Tuesday,Team4,1,1,1,0,0
2020-09-15 14:00:00,Tuesday,Team1,10,10,9,1,0
2020-09-15 14:00:00,Tuesday,Team3,3,3,3,0,0
2020-09-15 14:00:00,Tuesday,Team2,4,4,4,0,0
2020-09-15 14:00:00,Tuesday,Team4,7,7,7,0,0
2020-09-15 14:30:00,Tuesday,Team6,1,1,1,0,0
2020-09-15 14:30:00,Tuesday,Team1,11,10,2,8,1
2020-09-15 14:30:00,Tuesday,Team1,1,1,1,0,0
2020-09-15 14:30:00,Tuesday,Team3,3,3,3,0,0
2020-09-15 14:30:00,Tuesday,Team2,3,3,3,0,0
2020-09-15 14:30:00,Tuesday,Team5,2,2,2,0,0
2020-09-15 14:30:00,Tuesday,Team4,3,3,3,0,0
2020-09-15 14:30:00,Tuesday,Team7,3,3,2,1,0
2020-09-15 15:00:00,Tuesday,Team1,9,9,6,3,0
2020-09-15 15:00:00,Tuesday,Team3,3,3,3,0,0
2020-09-15 15:00:00,Tuesday,Team2,5,5,5,0,0
2020-09-15 15:00:00,Tuesday,Team8,3,3,3,0,0
2020-09-15 15:00:00,Tuesday,Team4,7,7,7,0,0
2020-09-15 15:00:00,Tuesday,Team7,1,1,0,1,0
2020-09-15 15:30:00,Tuesday,Team1,12,12,10,2,0
2020-09-15 15:30:00,Tuesday,Team3,3,3,3,0,0
2020-09-15 15:30:00,Tuesday,Team2,5,5,5,0,0
2020-09-15 15:30:00,Tuesday,Team4,5,5,4,1,0
2020-09-15 15:30:00,Tuesday,Team7,1,1,1,0,0
2020-09-15 16:00:00,Tuesday,Team6,1,1,1,0,0
2020-09-15 16:00:00,Tuesday,Team1,13,13,11,2,0
2020-09-15 16:00:00,Tuesday,Team3,2,2,2,0,0
2020-09-15 16:00:00,Tuesday,Team2,3,3,3,0,0
